Line  11130
 02:11:21.7  9.113340 10 1210.195 650.448 230.437 44.444 80.553 315.980 704.104 1177.042 1669.689 2106.385 2481.982 2828.079 3144.667 3376.553 3439.428 3288.918 2962.427 2542.223 2095.110 1656.082 1246.286 887.891 604.099 409.583 44.682 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 340.853 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:22.3  10.333222 10 911.515 455.039 148.381 43.201 99.305 323.170 665.353 1087.348 1522.095 1868.382 2145.199 2414.582 2690.887 2919.639 3000.783 2867.497 2549.107 2139.419 1720.891 1334.901 999.106 726.384 526.520 398.675 98.578 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 357.841 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:23.1  -nan 10 709.574 330.964 108.225 49.740 117.158 325.040 632.777 1013.491 1371.784 1647.608 1892.205 2152.944 2414.355 2595.518 2601.646 2407.189 2076.936 1703.227 1346.673 1032.515 772.161 573.768 438.940 358.592 131.040 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 344.939 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:23.6  9.171619 10 638.376 292.563 101.180 59.351 133.890 335.794 635.959 989.648 1318.557 1597.339 1860.945 2126.407 2356.661 2473.993 2418.592 2201.627 1891.353 1557.140 1239.287 956.890 722.502 545.110 425.524 354.408 143.476 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 342.304 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:24.2  7.047095 10 1132.065 524.871 131.565 43.234 183.107 534.396 1007.202 1529.365 2039.241 2510.630 2943.719 3322.936 3597.904 3706.099 3620.825 3372.543 3019.588 2609.420 2169.981 1722.516 1291.807 907.199 597.929 384.061 26.890 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 315.752 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:24.9  -nan 10 528.119 290.157 136.692 76.934 97.159 202.694 396.054 654.040 938.794 1219.403 1491.230 1754.319 1982.866 2122.679 2125.100 1987.540 1754.182 1479.198 1198.981 934.088 701.006 515.064 384.960 307.335 106.759 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 304.585 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:25.5  10.121592 10 726.975 443.675 212.546 73.575 46.958 134.297 353.041 668.128 1047.031 1415.764 1722.987 2001.001 2281.707 2534.691 2667.092 2595.838 2332.012 1965.492 1580.262 1216.301 890.443 619.041 418.856 295.552 49.460 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 292.507 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:26.1  -nan 10 515.597 345.311 195.940 90.517 42.184 46.156 149.592 386.467 625.506 842.727 1025.950 1211.310 1474.895 1821.127 2097.543 2101.097 1807.186 1386.564 1001.801 706.599 495.172 355.292 274.926 237.191 106.688 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 269.082 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:26.8  -nan 10 1047.601 682.851 337.587 76.196 21.179 208.840 606.378 1075.865 1550.693 1977.855 2313.382 2606.975 2939.803 3342.736 3676.483 3677.114 3261.595 2632.153 2013.735 1485.627 1041.889 675.770 401.976 237.734 10.206 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 264.099 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:27.4  25.055169 10 300.730 231.208 171.895 126.498 95.141 76.037 67.336 68.670 82.812 118.694 197.323 359.370 658.693 1102.088 1542.498 1714.054 1511.883 1115.379 750.636 505.093 364.080 290.293 255.410 242.105 175.136 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 266.148 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:28.0  13.712004 10 845.658 554.820 284.680 85.130 25.538 126.748 415.239 790.165 1178.639 1540.744 1843.197 2112.373 2407.592 2750.873 3034.776 3059.258 2749.967 2247.445 1731.303 1280.622 902.799 598.149 378.437 249.993 25.754 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 274.410 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:28.6  12.967692 10 651.638 413.668 209.649 76.993 37.852 97.858 293.464 570.684 943.999 1334.656 1578.904 1751.843 1963.341 2227.503 2451.373 2483.416 2258.765 1867.329 1446.495 1073.284 767.530 533.483 374.180 283.689 70.525 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 300.587 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:29.2  -nan 10 868.676 508.370 218.035 56.957 47.771 187.979 476.573 852.955 1293.272 1717.923 2047.512 2314.081 2571.483 2821.507 2998.159 3002.599 2790.261 2415.846 1977.655 1546.388 1154.695 820.734 561.454 387.634 50.061 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 344.746 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:29.9  -nan 10 366.177 235.199 150.165 106.256 95.938 120.300 196.607 345.041 542.412 726.979 883.446 1047.429 1240.796 1436.608 1565.900 1563.342 1421.365 1194.917 954.723 747.170 589.729 482.408 416.606 380.554 249.474 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 381.654 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:30.6  8.342060 10 608.286 302.229 119.063 70.517 133.026 312.922 591.874 931.165 1280.401 1603.902 1902.263 2183.507 2429.392 2588.652 2604.777 2460.232 2191.464 1859.512 1514.903 1189.250 904.201 676.860 516.200 417.811 156.939 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 388.563 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:31.2  -nan 10 261.934 217.779 189.882 175.895 174.931 187.930 218.114 271.422 356.332 481.516 649.076 843.263 1022.595 1130.847 1130.381 1030.210 877.585 723.544 598.289 509.779 453.484 420.908 403.823 395.770 342.929 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 400.681 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:31.8  7.052629 10 317.547 173.238 117.650 139.598 240.644 423.435 670.862 952.755 1243.357 1531.710 1809.465 2051.216 2210.923 2244.043 2139.333 1927.290 1656.960 1369.915 1094.374 851.613 658.458 522.823 439.828 395.335 227.195 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 391.589 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:32.4  8.077593 10 218.128 172.529 161.262 184.546 248.995 361.343 516.839 700.142 900.477 1113.312 1322.783 1489.230 1562.284 1514.786 1364.752 1160.682 949.475 760.708 609.909 502.635 434.896 396.471 376.390 366.371 290.083 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 372.537 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:33.0  5.818064 10 472.995 168.870 84.999 176.836 435.464 821.952 1282.475 1772.856 2265.175 2737.210 3151.558 3449.677 3575.912 3514.212 3296.420 2972.387 2580.573 2147.504 1701.384 1277.742 914.967 643.371 471.296 380.029 124.073 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 365.392 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:33.7  11.706524 10 225.664 203.969 195.984 201.993 224.278 267.705 340.119 451.510 609.800 810.935 1025.642 1196.236 1260.740 1195.920 1036.609 847.632 681.100 558.886 480.382 435.613 413.161 403.352 399.452 397.806 363.245 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 402.478 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:34.3  9.121164 10 178.160 150.332 160.473 215.613 329.933 504.976 715.774 937.726 1172.682 1427.831 1679.539 1863.248 1906.504 1785.209 1544.802 1261.572 993.896 771.164 606.193 500.003 441.687 414.500 403.416 398.879 331.329 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 406.089 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:34.8  7.321501 10 233.163 96.169 120.889 294.342 617.335 1044.967 1506.077 1948.713 2375.003 2799.262 3196.442 3486.282 3572.079 3416.849 3075.026 2639.461 2176.590 1718.932 1292.432 930.586 665.013 504.888 428.202 399.088 232.697 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 411.060 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:35.4  8.793700 10 177.945 106.608 125.739 244.827 479.036 812.440 1169.595 1481.387 1771.429 2088.119 2426.553 2703.274 2795.039 2638.297 2288.959 1865.504 1457.295 1102.418 817.755 615.987 496.310 438.865 416.833 409.572 306.992 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 419.851 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:36.1  8.253109 10 334.977 75.552 95.757 347.633 814.118 1417.897 2041.481 2585.890 3080.700 3578.695 4066.398 4439.626 4552.915 4343.111 3889.759 3328.598 2745.979 2172.052 1627.791 1149.565 780.773 546.176 429.656 385.648 178.488 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 401.871 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:36.7  19.822845 10 235.937 178.809 149.883 141.452 151.820 185.223 253.408 378.066 589.879 913.238 1325.372 1712.142 1899.713 1792.839 1469.932 1099.594 800.497 603.098 489.703 432.984 410.205 404.771 405.726 407.489 372.606 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 415.147 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:37.3  21.210109 10 234.629 175.320 145.503 136.651 146.775 180.209 249.373 377.745 599.581 944.020 1389.488 1811.578 2016.010 1895.945 1540.709 1138.623 818.372 609.737 491.085 432.061 408.312 402.481 403.270 404.953 368.500 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 412.876 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:37.9  9.641707 10 265.413 65.956 109.429 385.434 844.825 1447.333 2074.166 2559.040 2960.528 3384.197 3854.031 4283.707 4492.657 4341.355 3869.877 3248.492 2619.309 2036.253 1513.173 1071.627 743.253 542.985 448.232 414.964 227.755 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 434.524 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:38.4  9.206368 10 267.935 71.166 103.432 347.496 775.378 1338.157 1931.831 2413.964 2818.131 3232.153 3678.334 4081.642 4285.178 4164.241 3746.144 3176.308 2585.095 2028.895 1525.966 1098.132 774.703 570.389 467.026 425.522 229.595 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 434.768 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:39.1  18.293297 10 221.818 177.368 155.032 150.394 163.301 198.332 266.201 385.271 579.583 865.410 1219.968 1550.888 1721.754 1653.062 1396.343 1081.878 813.040 625.717 511.863 450.356 421.481 410.268 406.768 405.712 365.538 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 411.720 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:39.7  7.962711 10 246.493 84.065 106.479 294.603 647.121 1111.578 1601.453 2052.806 2479.106 2908.314 3318.285 3619.774 3703.058 3529.097 3163.860 2711.393 2239.621 1776.432 1342.961 969.652 687.626 509.215 416.973 377.194 193.353 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 384.700 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:40.3  16.847924 10 200.619 168.522 154.865 157.629 178.593 224.154 306.587 444.070 654.710 937.658 1244.155 1470.661 1515.226 1364.102 1103.859 842.483 640.652 508.136 430.765 390.334 371.706 364.103 361.052 359.587 323.851 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 365.078 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:40.9  -nan 10 204.112 169.305 153.131 153.047 170.135 209.819 283.171 407.646 603.321 877.641 1196.826 1467.656 1575.721 1474.848 1229.439 952.999 724.885 568.307 473.626 422.419 398.008 387.927 384.160 382.629 344.222 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 388.357 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:41.5  8.320728 10 235.630 75.768 104.709 306.841 674.001 1154.502 1656.829 2102.097 2508.482 2918.586 3324.733 3645.932 3763.655 3616.269 3255.521 2791.695 2307.154 1836.950 1400.215 1022.550 732.129 542.143 438.738 390.845 192.269 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 392.130 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:42.1  8.774001 10 220.299 87.859 99.186 247.044 536.606 937.269 1375.372 1757.014 2088.795 2425.509 2780.995 3095.443 3253.320 3167.166 2857.191 2427.646 1977.484 1556.726 1185.956 882.350 661.084 522.563 448.281 412.728 243.116 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 412.366 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:42.7  8.284768 10 315.432 95.277 80.511 231.309 553.591 999.444 1498.727 1952.077 2343.003 2717.899 3096.886 3434.838 3628.600 3585.467 3304.839 2875.464 2396.933 1927.413 1493.467 1116.338 818.727 613.724 493.207 431.933 212.921 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 421.773 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:43.3  -nan 10 284.224 110.346 85.726 186.155 426.023 781.274 1197.943 1585.856 1919.488 2240.729 2574.659 2885.520 3079.197 3063.394 2827.086 2448.077 2023.495 1614.398 1248.258 942.315 711.016 557.886 469.915 424.978 242.048 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 420.189 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:43.9  -nan 10 329.078 122.981 79.097 164.315 394.352 745.917 1170.773 1573.079 1912.427 2231.752 2565.633 2887.671 3106.490 3120.541 2904.118 2528.840 2097.044 1677.249 1299.956 982.100 738.095 573.216 476.597 426.709 235.529 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 420.667 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:44.5  10.598333 10 302.932 139.035 86.894 125.272 273.389 528.841 871.656 1215.154 1488.386 1730.601 1999.238 2296.403 2551.394 2653.232 2535.038 2232.438 1846.783 1467.096 1137.830 874.276 680.687 553.030 478.088 438.443 276.935 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 433.405 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:45.1  -nan 10 393.038 174.916 82.694 86.073 195.319 415.519 731.101 1094.491 1387.182 1609.166 1837.876 2111.842 2395.735 2586.808 2579.611 2354.685 1992.191 1598.797 1243.079 951.212 729.514 576.237 481.659 429.819 247.072 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 422.015 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:45.7  11.626766 10 873.617 354.824 73.401 46.954 221.052 590.247 1043.207 1590.244 2065.300 2387.522 2663.345 2970.541 3302.933 3560.853 3598.363 3349.068 2890.586 2362.024 1857.868 1411.785 1034.131 736.092 526.914 401.483 102.667 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 374.284 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:46.3  24.935191 10 344.247 222.227 151.615 112.386 92.932 87.651 95.661 121.109 175.501 281.993 477.805 800.352 1235.721 1652.361 1838.894 1694.155 1335.108 958.337 674.835 496.598 395.738 343.073 318.044 307.733 238.987 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 322.406 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:46.9  12.947110 10 1473.379 771.526 232.172 25.033 127.875 526.684 1052.826 1587.066 2085.966 2508.852 2868.434 3221.909 3615.289 3988.585 4145.817 3926.462 3394.846 2756.554 2155.426 1627.586 1169.786 788.625 503.135 324.730 22.987 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 310.398 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:47.6  12.036741 10 1114.271 615.494 226.014 36.423 57.008 289.105 672.475 1092.913 1502.205 1866.047 2192.268 2524.024 2885.756 3208.016 3326.282 3132.088 2698.621 2190.152 1712.212 1290.565 926.004 628.347 413.686 285.797 37.542 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 288.999 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:48.1  9.180247 10 1276.542 709.921 264.013 40.814 60.421 300.248 708.452 1204.839 1730.174 2178.852 2547.661 2890.753 3217.668 3463.970 3523.702 3343.403 2976.244 2523.958 2057.307 1604.931 1182.857 812.925 521.716 328.638 21.301 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 296.513 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:48.7  9.154426 10 969.874 486.998 157.692 44.579 109.679 350.999 721.533 1166.205 1615.058 2010.159 2362.965 2698.938 3001.430 3201.983 3221.999 3040.194 2710.635 2312.231 1899.017 1496.864 1123.422 799.383 546.060 375.608 51.673 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 324.963 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:49.4  15.513569 10 394.903 219.649 123.629 87.092 94.700 158.501 314.195 551.173 781.643 976.226 1187.399 1447.092 1714.941 1890.253 1883.073 1692.656 1402.574 1104.590 847.841 645.805 499.060 402.691 346.202 316.931 197.775 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 327.810 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:49.9  15.924675 10 611.996 295.812 108.910 48.573 84.038 255.373 520.696 902.978 1262.031 1495.724 1712.640 2003.137 2351.918 2626.579 2657.088 2397.678 1969.752 1527.730 1147.907 841.460 606.082 442.300 343.762 293.493 125.210 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 310.631 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:50.5  -nan 10 1142.339 540.721 121.164 24.249 210.448 629.511 1132.242 1644.480 2108.709 2491.030 2857.845 3308.363 3868.000 4334.248 4356.745 3845.400 3086.386 2373.595 1790.966 1309.328 903.764 581.396 361.674 244.326 24.027 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 273.421 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
 02:11:51.1  -nan 10 1157.791 505.599 71.245 21.507 329.576 882.556 1479.745 2067.204 2575.736 2946.403 3292.952 3773.818 4489.134 5176.806 5236.389 4489.776 3436.280 2534.284 1858.673 1328.633 892.261 550.148 323.307 210.294 13.785 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 258.069 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
