Line  1740
  13:39:09.60  3.196682 9 1.531 9.431 6.231 1.304 2.068 4.848 0.802 0.838 0.091 0.010 0.020 0.340 1.556 2.351 2.730 2.195 1.410 1.038 0.950 0.967 0.992 1.001 1.001 1.000 1.000 -4.815 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8848460 0.1851043 0.3033391 0.7358944 0.5273913 0.2378188 0.7001887 0.4593848 0.6831037 0.4523269 0.0162022 0.0066814 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6708979 
  13:39:10.30  3.688839 10 1.445 5.729 4.892 1.053 1.181 2.444 0.584 0.077 0.010 0.010 0.063 0.908 2.040 2.377 2.809 2.267 1.455 1.054 0.952 0.965 0.991 1.001 1.001 1.000 1.000 -5.392 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8638022 0.2671225 0.3439550 0.7339238 0.6376102 0.2975910 0.7297008 0.7761997 0.6614161 0.0591762 0.0000053 0.0000008 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6423471 
  13:39:10.90  3.684267 8 1.287 11.186 8.261 0.791 1.489 3.606 0.451 0.070 0.010 0.010 0.035 0.526 1.729 2.216 2.574 2.108 1.410 1.052 0.958 0.969 0.992 1.001 1.001 1.000 1.000 -5.101 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9097116 0.1549452 0.2325746 0.8235170 0.6050669 0.2400682 0.8155483 0.7646226 0.6358746 0.0582065 0.0000055 0.0000007 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7277175 
  13:39:11.50  3.536920 10 1.585 4.919 2.573 1.253 1.092 1.516 0.583 0.059 0.010 0.010 0.030 0.381 1.521 2.251 2.619 2.118 1.413 1.053 0.957 0.968 0.992 1.001 1.001 1.000 1.000 -6.203 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8662071 0.2666614 0.5022550 0.7048210 0.5701062 0.3516870 0.7432440 0.7197929 0.5939209 0.0567412 0.0000046 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6111399 
  13:39:12.10  2.534321 8 1.353 17.783 9.160 1.063 1.855 6.864 1.124 0.436 0.081 0.010 0.010 0.245 1.252 2.287 2.698 2.171 1.435 1.058 0.957 0.967 0.991 1.001 1.001 1.000 1.000 -4.978 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9204332 0.1137501 0.2039117 0.7885464 0.5534450 0.2041597 0.4929866 0.7274877 0.6431699 0.4940408 0.0521476 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7101354 
  13:39:12.70  2.686698 7 1.304 20.608 7.858 1.106 1.961 5.865 1.152 0.368 0.082 0.010 0.010 0.061 0.775 2.269 2.867 2.292 1.491 1.077 0.959 0.965 0.990 1.000 1.001 1.000 1.000 -5.782 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9237734 0.1080704 0.2223681 0.7726276 0.5231244 0.2208608 0.4693465 0.7682069 0.6352159 0.4791850 0.0513724 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7073438 
  13:39:13.30  3.076628 6 1.255 20.680 7.797 1.225 1.865 3.693 1.121 0.335 0.074 0.010 0.010 0.018 0.506 2.089 2.757 2.258 1.488 1.078 0.959 0.965 0.990 1.000 1.001 1.000 1.000 -5.989 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9344995 0.0880927 0.1597504 0.7746666 0.6192540 0.2538702 0.3396018 0.7996816 0.6346776 0.4352060 0.0484590 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7150803 
  13:39:13.90  2.794593 9 1.245 20.301 11.380 1.307 1.939 3.690 0.868 0.413 0.077 0.010 0.010 0.079 0.876 2.268 2.680 2.150 1.433 1.060 0.958 0.967 0.991 1.000 1.001 1.000 1.000 -5.302 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9280780 0.0944443 0.1525421 0.7608298 0.5198513 0.2897106 0.5619450 0.7180668 0.5965288 0.4415865 0.0497333 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6961852 
  13:39:14.50  82.459176 0 2.932 6.920 2.787 3.003 3.101 0.644 0.346 0.969 1.200 0.223 0.038 0.040 0.241 1.785 4.528 3.611 1.837 1.119 0.945 0.952 0.986 1.001 1.001 1.000 1.000 -1.586 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8104022 0.7367041 0.6221323 0.5667914 0.5247279 0.4576741 0.4305003 0.3850566 0.3511765 0.3272276 0.2438901 0.1239653 0.0789790 0.0578923 0.0273574 0.0076661 0.0012163 0.0001784 0.0000590 0.0000108 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.4347032 
  13:39:15.10  83.163877 0 2.979 7.607 2.744 2.913 3.210 0.596 0.331 1.088 1.335 0.217 0.034 0.038 0.237 1.742 4.348 3.490 1.810 1.118 0.948 0.953 0.986 1.000 1.001 1.000 1.000 -1.408 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8116509 0.7392263 0.6244846 0.5671564 0.5252800 0.4579338 0.4301518 0.3846688 0.3502160 0.3256967 0.2413988 0.1221884 0.0778781 0.0571118 0.0269057 0.0074868 0.0011798 0.0001749 0.0000581 0.0000105 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.4352394 
  13:39:15.70  7.046665 10 1.010 36.956 36.465 2.282 0.592 1.844 0.311 0.087 0.010 0.010 0.016 0.351 1.510 2.272 2.665 2.110 1.404 1.050 0.957 0.968 0.992 1.001 1.001 1.000 1.000 -6.031 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9586879 0.0673887 0.0509638 0.3771024 0.8351298 0.4188235 0.7600339 0.6560492 0.5681202 0.0554914 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7814775 
  13:39:16.30  4.683721 9 1.115 16.033 6.363 0.902 0.981 0.412 0.092 0.010 0.010 0.010 0.010 0.052 0.277 1.753 4.177 3.304 1.747 1.106 0.948 0.956 0.987 1.001 1.001 1.000 1.000 -7.427 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9235186 0.1181519 0.2451776 0.7765539 0.5500228 0.7525095 0.7670071 0.6952250 0.0604888 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.7123016 
  13:39:16.90  2.387948 7 1.638 15.248 10.778 4.379 1.549 4.155 3.778 0.693 0.850 0.140 0.010 0.076 0.488 2.010 4.242 3.170 1.699 1.099 0.950 0.957 0.988 1.001 1.001 1.000 1.000 -4.783 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8879724 0.1287610 0.2048546 0.4581772 0.6838873 0.2802927 0.2483548 0.7324948 0.4247431 0.5661911 0.3162323 0.0311885 0.0001268 0.0000013 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6179528 
  13:39:17.50  3.076814 10 1.488 60.833 27.953 1.677 1.598 3.274 0.956 0.509 0.108 0.010 0.010 0.106 1.079 2.380 2.697 2.049 1.371 1.042 0.957 0.969 0.992 1.001 1.001 1.000 1.000 -6.802 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9413026 0.0664077 0.0813476 0.7000505 0.6565575 0.3102159 0.5203644 0.5441210 0.6675118 0.4959526 0.0505293 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6861020 
  13:39:18.10  2.192818 7 1.705 60.547 25.509 2.260 2.034 4.916 2.621 1.101 0.911 0.125 0.010 0.025 0.749 2.359 2.756 2.092 1.392 1.050 0.958 0.968 0.992 1.001 1.001 1.000 1.000 -6.216 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9283329 0.0695233 0.0889853 0.6738855 0.5728707 0.2730050 0.3211832 0.5912972 0.4807643 0.5894109 0.3434289 0.0346101 0.0000520 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6281619 
  13:39:18.70  2.643931 7 1.567 71.763 36.399 2.224 1.135 8.152 4.494 0.531 0.109 0.010 0.010 0.110 1.082 2.607 2.883 2.131 1.394 1.043 0.952 0.967 0.992 1.001 1.001 1.000 1.000 -7.191 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9360424 0.0656626 0.0862246 0.7134147 0.7734765 0.1368429 0.1634806 0.7854549 0.7018327 0.4725976 0.0487335 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6421387 
  13:39:19.40  2.875305 7 1.623 84.606 55.242 2.633 1.183 15.538 9.631 0.519 0.113 0.010 0.010 0.390 2.273 3.108 3.036 2.144 1.374 1.025 0.943 0.964 0.992 1.001 1.001 1.000 1.000 -6.756 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9331594 0.0639547 0.0754937 0.6631958 0.7951653 0.0944077 0.1034252 0.8311963 0.7111229 0.4551854 0.0475367 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6148230 
  13:39:19.90  76.238521 0 6.820 9.731 3.417 3.358 2.462 0.441 0.227 0.424 0.337 0.086 0.040 0.100 0.652 2.918 4.492 2.973 1.585 1.060 0.941 0.958 0.989 1.001 1.001 1.000 1.000 -1.052 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7902673 0.7244906 0.6009980 0.5519527 0.5048051 0.4343700 0.4077227 0.3632948 0.3202062 0.2884916 0.1972819 0.0950621 0.0622854 0.0442418 0.0183685 0.0041266 0.0005572 0.0001300 0.0000451 0.0000064 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.2733793 
  13:39:20.50  3.776220 8 1.750 49.573 52.375 21.529 0.887 11.918 53.200 0.072 0.010 0.010 0.245 0.116 0.567 2.931 4.288 2.793 1.534 1.055 0.945 0.961 0.990 1.001 1.001 1.000 1.000 -7.269 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9418565 0.0790923 0.0430772 0.1400994 0.9176469 0.1016582 0.0732980 0.7388924 0.4923750 0.0505582 0.0000007 0.0000019 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6417210 
  13:39:21.20  5.783674 10 2.117 129.484 65.535 2.373 1.213 65.352 0.075 0.010 0.010 0.098 0.046 0.083 0.484 1.803 2.708 2.132 1.406 1.061 0.966 0.971 0.992 1.000 1.001 1.000 1.000 -7.451 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9268423 0.0631231 0.0744899 0.7251540 0.7563280 0.1295243 0.7707228 0.5798394 0.0553827 0.0000081 0.0000014 0.0000005 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5108909 
  13:39:21.80  8.578104 8 2.154 30.208 16.887 3.023 0.850 0.097 0.010 0.010 0.046 0.020 0.014 0.060 0.360 1.250 1.932 1.730 1.310 1.066 0.984 0.980 0.993 1.000 1.001 1.000 1.000 -5.007 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9070169 0.0948300 0.1273165 0.4996216 0.7532520 0.8324668 0.7385141 0.0622598 0.0003474 0.0000204 0.0000009 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5053273 
  13:39:22.30  9.956924 5 2.857 47.747 23.356 1.686 4.431 0.089 0.010 0.010 0.012 0.010 0.013 0.062 0.355 1.138 1.719 1.594 1.268 1.063 0.990 0.984 0.994 1.000 1.000 1.000 1.000 -4.096 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9123393 0.0886138 0.1047588 0.7818457 0.4061026 0.8284003 0.7299420 0.0612374 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4598836 
  13:39:22.90  10.609905 7 2.968 80.216 103.008 1.959 27.510 0.084 0.010 0.010 0.010 0.010 0.010 0.048 0.316 1.040 1.586 1.513 1.245 1.065 0.995 0.986 0.994 1.000 1.000 1.000 1.000 0.238 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9456781 0.0707844 0.0653842 0.8973261 0.1403361 0.8307606 0.7269112 0.0607231 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5287538 
  13:39:23.60  21.282061 8 2.310 4.140 101.224 1.063 0.141 0.010 0.010 0.010 0.010 0.010 0.010 0.049 0.353 1.157 1.684 1.540 1.241 1.058 0.992 0.986 0.995 1.000 1.000 1.000 1.000 2.527 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7690201 0.7452679 0.1396102 0.7775206 0.8191987 0.8162138 0.0638541 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.2100921 
  13:39:24.30  14.308547 8 1.776 97.522 263.921 0.439 0.010 0.010 0.010 0.010 0.010 0.010 0.010 0.060 0.398 1.176 1.624 1.481 1.216 1.053 0.993 0.987 0.995 1.000 1.000 1.000 1.000 0.326 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9722147 0.0617498 0.0658814 0.8558715 0.9035922 0.0642819 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6372892 
  13:39:24.90  37.631243 6 1.292 1.173 1.148 0.010 0.010 0.010 0.010 0.010 0.010 0.010 0.015 0.096 0.473 1.173 1.541 1.422 1.194 1.048 0.993 0.988 0.996 1.000 1.000 1.000 1.000 -5.789 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8896407 0.7542156 0.3319259 0.9044725 0.0595013 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4858871 
  13:39:25.50  35.165219 4 1.381 6.535 2.781 0.013 0.224 0.010 0.010 0.010 0.010 0.010 0.028 0.144 0.571 1.234 1.529 1.395 1.177 1.041 0.992 0.988 0.996 1.000 1.000 1.000 1.000 -0.447 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.6819524 0.9177001 0.1571459 0.5499740 0.7290383 0.6719922 0.0599494 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1398596 
  13:39:26.10  26.394263 9 2.576 227.231 527.840 0.138 0.010 0.010 0.010 0.010 0.010 0.010 0.029 0.152 0.584 1.224 1.500 1.373 1.168 1.040 0.992 0.989 0.996 1.000 1.000 1.000 1.000 -8.000 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9532633 0.0603608 0.0653725 0.9009649 0.8463944 0.0634067 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5127902 
  13:39:26.70  25.458550 4 1.639 44.545 185.741 0.137 0.010 0.011 0.013 0.011 0.010 0.010 0.020 0.131 0.566 1.215 1.479 1.353 1.161 1.039 0.994 0.990 0.996 1.000 1.000 1.000 1.000 -0.505 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9680331 0.0695671 0.0685295 0.8736944 0.8095950 0.0627903 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6755005 
  13:39:27.30  28.020561 5 1.410 6.938 29.937 0.010 0.010 0.010 0.010 0.011 0.010 0.010 0.017 0.124 0.546 1.173 1.439 1.334 1.156 1.041 0.996 0.991 0.996 1.000 1.000 1.000 1.000 -2.774 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9098059 0.1573710 0.0652145 0.9363685 0.0571165 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.5788514 
  13:39:27.90  35.239254 4 1.878 0.674 22.276 0.010 0.010 0.010 0.010 0.011 0.010 0.010 0.014 0.119 0.564 1.218 1.461 1.333 1.151 1.038 0.995 0.991 0.996 1.000 1.000 1.000 1.000 1.562 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8630981 0.9053595 0.1257589 0.8868940 0.0565225 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3028279 
  13:39:28.60  30.791361 7 2.823 0.836 4.173 0.010 0.029 0.242 0.045 0.016 0.011 0.010 0.014 0.121 0.576 1.231 1.463 1.329 1.148 1.037 0.995 0.991 0.996 1.000 1.000 1.000 1.000 -0.167 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.7980587 0.9198344 0.1534920 0.8873393 0.5951715 0.0892150 0.0110717 0.0002676 0.0000631 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0933124 
  13:39:29.10  25.869616 3 2.789 1.848 19.693 0.010 0.010 0.010 0.215 0.032 0.010 0.010 0.019 0.140 0.590 1.204 1.434 1.321 1.148 1.038 0.995 0.991 0.996 1.000 1.000 1.000 1.000 -3.316 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8270991 0.8173847 0.1259292 0.9070631 0.0568098 0.0000018 0.0000244 0.0000165 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.1061316 
  13:39:29.70  33.058004 4 1.524 1.699 30.340 0.010 0.010 0.010 0.011 0.014 0.010 0.010 0.025 0.160 0.623 1.229 1.447 1.326 1.149 1.037 0.994 0.990 0.996 1.000 1.000 1.000 1.000 -6.177 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.9249319 0.1364744 0.0616041 0.9323847 0.0569759 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6281367 
  13:39:30.40  31.881258 9 2.352 4.797 97.661 0.116 0.010 0.010 0.014 0.013 0.010 0.010 0.022 0.156 0.630 1.251 1.464 1.332 1.150 1.036 0.994 0.990 0.996 1.000 1.000 1.000 1.000 -1.954 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8314537 0.7103149 0.1361393 0.8657108 0.7967784 0.0623846 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.3285586 
  13:39:30.90  19.212703 4 1.647 4.983 53.089 0.199 0.010 0.010 0.010 0.011 0.010 0.010 0.018 0.136 0.597 1.244 1.480 1.346 1.156 1.038 0.994 0.990 0.996 1.000 1.000 1.000 1.000 4.802 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 1.000 0.8449026 0.4069953 0.1209750 0.8577472 0.8308079 0.0631505 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4337408 
