Line  1740
  13:39:16.90  2.173136 10 3.184 5.671 5.751 10.925 13.918 5.992 3.113 6.060 12.386 10.766 4.549 2.233 3.505 6.820 2.264 0.137 0.125 0.863 2.475 3.184 3.233 3.085 2.948 2.877 2.859 -3.109 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 2.869 0.7275941 0.3990303 0.4225575 0.2598266 0.2081689 0.3541136 0.5296055 0.2830643 0.1440731 0.1746044 0.3368149 0.5158329 0.2687847 0.0749039 0.0145093 0.1674265 0.0377957 0.0011581 0.0000831 0.0000079 0.0000011 0.0000001 0.0000000 0.0000000 0.0000000 0.2743123 
  13:39:17.50  2.164022 10 3.076 10.118 5.822 8.047 12.706 6.220 3.534 6.740 13.947 14.790 7.898 3.522 3.913 7.705 5.702 0.908 0.136 0.525 2.034 3.076 3.329 3.259 3.128 3.038 3.004 -3.887 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.011 0.7758040 0.2553557 0.4152958 0.3493994 0.2305298 0.3417962 0.5027669 0.2788844 0.1371379 0.1307920 0.2379121 0.4376121 0.3472513 0.1251872 0.0753656 0.0422153 0.2011821 0.0295077 0.0004110 0.0000482 0.0000141 0.0000033 0.0000004 0.0000000 0.0000000 0.3158842 
  13:39:18.10  1.838832 10 3.309 13.387 6.033 6.229 11.687 8.657 5.026 5.803 10.237 15.219 15.506 11.517 7.401 5.328 4.619 4.066 1.092 0.191 0.512 1.882 3.063 3.466 3.481 3.376 3.292 -4.021 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.270 0.7782983 0.2262040 0.4135949 0.4301896 0.2413152 0.2676017 0.4155985 0.3512282 0.2185869 0.1433304 0.1333642 0.1760296 0.2579734 0.3005123 0.2143795 0.0936839 0.0317292 0.1387110 0.0230494 0.0003816 0.0000539 0.0000125 0.0000020 0.0000001 0.0000000 0.2738339 
  13:39:18.70  1.877838 10 3.652 13.262 6.472 7.007 13.674 9.682 5.168 6.854 13.753 23.760 29.609 26.252 17.957 10.128 5.895 4.926 5.420 3.620 1.068 0.606 1.448 3.015 3.830 3.967 3.869 -3.873 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.738 0.7667290 0.2353153 0.4116099 0.4053377 0.2263704 0.2649060 0.4376748 0.3428574 0.1858007 0.0998351 0.0747113 0.0867064 0.1343831 0.2192863 0.2720748 0.1968334 0.1013582 0.0592951 0.0502946 0.0810514 0.0148793 0.0003573 0.0000574 0.0000218 0.0000037 0.2358849 
  13:39:19.40  2.007480 10 3.988 12.773 6.762 7.513 15.538 12.470 6.531 7.423 13.985 24.420 32.041 28.638 17.819 8.526 4.954 5.017 5.370 1.879 0.307 0.633 2.356 4.034 4.577 4.562 4.400 -3.437 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 4.254 0.7544634 0.2517767 0.4150976 0.3946953 0.2123252 0.2280172 0.3933697 0.3511086 0.1931078 0.1013141 0.0714405 0.0834935 0.1477625 0.2761123 0.3461890 0.2082104 0.0834093 0.0276942 0.1045531 0.0283624 0.0008681 0.0000500 0.0000167 0.0000040 0.0000004 0.1999143 
  13:39:19.90  2.375778 10 4.752 13.219 7.383 8.872 22.110 28.081 16.363 8.200 8.981 17.314 31.675 43.136 41.269 29.777 16.280 7.849 5.881 7.909 9.957 6.250 1.881 1.124 2.452 4.693 5.729 -3.174 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 5.303 0.7355046 0.2715684 0.4339306 0.3845674 0.1684729 0.1179102 0.2122502 0.3915617 0.3493343 0.1868608 0.0910021 0.0595665 0.0627208 0.0963177 0.1766443 0.2651437 0.2230406 0.1156634 0.0573807 0.0342597 0.0233822 0.0332823 0.0071202 0.0002184 0.0000409 0.1503224 
  13:39:20.50  1.873760 10 5.487 18.228 10.498 8.891 22.437 36.976 30.927 17.393 11.518 14.160 23.909 35.712 37.187 25.823 13.311 8.093 9.141 12.637 12.217 6.325 2.332 1.907 3.542 5.982 7.387 -2.833 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 6.840 0.7458278 0.2331170 0.3679091 0.4379503 0.1930656 0.1022843 0.1288983 0.2407878 0.3494259 0.2740573 0.1500090 0.0898518 0.0861347 0.1361753 0.2426424 0.3014089 0.1894268 0.0803873 0.0386521 0.0285965 0.0322028 0.0366575 0.0130191 0.0013441 0.0000842 0.1274309 
  13:39:21.20  1.773988 10 8.062 33.610 18.091 8.499 20.918 49.196 61.625 50.143 26.862 13.118 12.417 22.728 40.432 46.914 33.091 14.946 7.018 8.135 14.959 20.888 19.083 11.415 5.403 3.859 5.291 -2.069 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 8.919 0.7507339 0.1800968 0.2827293 0.5496346 0.2378065 0.0943126 0.0692289 0.1004014 0.2039455 0.3634164 0.3531513 0.1815119 0.0838035 0.0654167 0.1056097 0.2212640 0.3200070 0.2100324 0.0888824 0.0380089 0.0234408 0.0152110 0.0074899 0.0088072 0.0041498 0.0677934 
  13:39:21.80  1.906903 10 14.562 44.999 32.099 12.469 16.530 39.961 65.267 74.235 60.232 31.469 14.376 13.280 24.755 40.296 38.103 20.866 10.512 10.851 17.857 23.816 22.525 16.621 10.968 7.567 6.757 -0.560 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 11.518 0.7008533 0.1835878 0.2101247 0.4991304 0.3580205 0.1584220 0.0854700 0.0753500 0.1048403 0.2056562 0.3721366 0.3723409 0.1874966 0.0958554 0.1015543 0.1936160 0.3067933 0.2138624 0.0875018 0.0374039 0.0238139 0.0189879 0.0122157 0.0056632 0.0069154 0.0295982 
  13:39:22.30  1.871514 10 20.148 43.066 41.758 23.654 18.741 28.407 47.320 65.324 74.587 62.201 34.914 16.406 13.345 22.457 35.024 32.466 19.051 11.353 12.013 17.266 21.145 20.377 16.733 12.155 9.383 -0.124 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 13.837 0.6425770 0.2257198 0.1925329 0.3427613 0.3974725 0.2603959 0.1584494 0.1103961 0.0935087 0.1132042 0.1978669 0.3516209 0.3790069 0.2129882 0.1198780 0.1220770 0.1913055 0.2330820 0.1423347 0.0635087 0.0341618 0.0237844 0.0155894 0.0061885 0.0063687 0.0258416 
  13:39:22.90  1.969341 10 64.864 45.833 33.702 33.492 32.579 31.603 33.397 39.494 50.308 62.262 64.008 47.956 25.914 14.447 15.038 22.420 28.082 27.750 24.414 20.820 18.087 16.788 17.122 18.500 19.619 0.334 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 19.707 0.3611760 0.3598859 0.3248922 0.3003810 0.2911408 0.2914606 0.2586536 0.2296678 0.1882756 0.1379764 0.1150921 0.1465133 0.2612028 0.3760943 0.3287992 0.2204965 0.1455011 0.1143533 0.0908173 0.0577299 0.0311915 0.0271115 0.0263903 0.0142246 0.0072412 0.0256999 
  13:39:23.60  1.679875 10 51.302 59.736 56.798 46.361 33.281 28.637 34.940 49.247 64.809 76.899 76.540 55.730 29.420 15.708 15.462 23.433 31.072 31.536 26.362 18.667 10.503 5.295 4.725 11.210 31.416 0.200 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 23.958 0.4765411 0.2953102 0.2149275 0.2527565 0.3155522 0.3528095 0.2782893 0.1956376 0.1502874 0.1217877 0.1129155 0.1464484 0.2558776 0.3875365 0.3441172 0.2237321 0.1335114 0.0905911 0.0651002 0.0364146 0.0160175 0.0746829 0.0888543 0.0181586 0.0034095 0.0190639 
  13:39:24.30  1.497909 10 46.974 66.306 68.373 53.378 37.258 33.039 43.399 64.363 85.076 99.792 101.729 78.308 42.672 20.441 15.993 23.873 36.871 44.878 46.073 42.842 35.525 23.197 11.079 7.350 14.417 0.125 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 27.467 0.5197345 0.2697820 0.1834923 0.2360650 0.3115813 0.3457955 0.2605417 0.1658113 0.1211281 0.1014196 0.0972032 0.1254437 0.2179916 0.3661848 0.3873314 0.2592920 0.1496107 0.0935839 0.0644948 0.0427362 0.0237091 0.0102366 0.0266665 0.0502294 0.0172594 0.0175472 
  13:39:24.90  1.965282 10 26.924 64.477 86.368 65.589 44.245 38.609 51.168 77.429 102.763 116.484 112.882 84.675 46.233 23.274 18.640 24.313 30.429 30.001 26.749 25.843 28.151 31.341 32.598 29.774 25.128 -0.221 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 28.053 0.6533632 0.2150389 0.1218311 0.1786181 0.2830713 0.3247573 0.2343779 0.1422230 0.1005594 0.0873389 0.0909119 0.1235182 0.2100715 0.3370130 0.3514543 0.2493857 0.1862132 0.1623330 0.1387858 0.0934523 0.0462964 0.0199676 0.0115529 0.0111222 0.0138257 0.0241813 
  13:39:25.50  2.110955 10 14.476 121.778 238.308 162.529 81.733 40.432 38.896 67.403 109.810 140.437 144.795 109.058 53.996 22.199 17.050 23.952 29.685 28.947 26.980 26.768 28.282 30.335 31.511 29.616 25.289 -2.195 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 26.363 0.8392654 0.1042298 0.0185434 0.0417995 0.1443275 0.3481925 0.3351558 0.1707790 0.0912137 0.0652473 0.0624818 0.0894344 0.1849391 0.3546318 0.3691492 0.2489881 0.1890838 0.1653831 0.1325670 0.0847445 0.0425051 0.0191633 0.0115032 0.0109907 0.0132650 0.0660454 
  13:39:26.10  2.187083 10 15.879 140.164 283.927 202.443 103.808 46.257 38.007 67.561 121.182 162.903 174.616 137.860 66.652 23.304 16.825 27.605 34.396 27.259 21.462 23.362 30.403 36.088 35.966 30.125 24.432 -2.269 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 29.941 0.8428791 0.1014739 0.0150590 0.0311718 0.1118048 0.3174633 0.3773489 0.1842251 0.0838738 0.0541286 0.0494185 0.0703421 0.1630509 0.3610806 0.3947221 0.2234227 0.1638848 0.1880458 0.1843507 0.1076440 0.0437812 0.0176738 0.0103787 0.0100734 0.0131156 0.0585976 
  13:39:26.70  1.671914 10 21.811 128.603 251.723 200.018 114.396 52.964 36.937 57.069 103.074 143.806 160.979 142.990 86.718 37.435 20.594 22.729 26.604 25.319 27.570 38.258 53.319 62.436 59.269 38.245 19.337 -1.035 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 33.200 0.7972269 0.1244132 0.0256574 0.0407770 0.1129204 0.2873776 0.3976039 0.2351019 0.1137415 0.0713842 0.0611621 0.0721572 0.1299318 0.2675964 0.3825042 0.2921104 0.2361334 0.2318986 0.1685469 0.0787925 0.0297470 0.0113851 0.0049479 0.0044254 0.0162965 0.0353119 
  13:39:27.30  1.603718 10 34.797 118.623 197.681 171.151 111.772 60.873 42.143 52.510 82.771 111.592 123.022 112.245 77.619 42.582 28.231 29.458 30.800 23.777 19.437 25.134 39.675 54.114 59.708 51.338 35.742 -0.331 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 34.863 0.7018589 0.1693883 0.0545024 0.0715964 0.1401295 0.2666851 0.3606851 0.2755986 0.1586992 0.1067388 0.0951935 0.1072079 0.1547535 0.2462311 0.3139467 0.2549115 0.2091401 0.2485951 0.2499723 0.1354140 0.0493770 0.0175011 0.0078011 0.0058443 0.0119741 0.0170313 
  13:39:27.90  1.752602 10 41.907 145.766 247.556 229.549 159.157 77.880 39.325 40.809 70.363 106.874 125.599 123.372 95.817 57.176 35.234 30.443 28.361 23.324 24.802 38.876 61.477 77.914 78.517 48.916 20.185 -0.236 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 37.711 0.6990232 0.1648246 0.0447881 0.0518944 0.1001900 0.2256830 0.3891228 0.3540402 0.1967680 0.1152904 0.0944633 0.0981267 0.1288193 0.2021983 0.2845649 0.2758001 0.2470778 0.2819344 0.2261642 0.0974625 0.0322578 0.0116206 0.0051021 0.0036132 0.0171373 0.0125039 
  13:39:28.60  2.303638 10 48.735 138.427 221.405 214.357 159.787 85.937 44.049 38.814 59.146 90.208 109.286 112.258 100.100 74.643 51.167 37.368 26.973 19.980 24.254 44.858 74.982 94.313 92.779 47.771 13.722 -0.096 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 40.099 0.6536263 0.1862910 0.0578428 0.0611447 0.1019069 0.2069670 0.3551506 0.3713330 0.2331501 0.1425216 0.1166232 0.1153083 0.1261183 0.1570690 0.2080592 0.2471871 0.2712195 0.3297546 0.2379002 0.0852191 0.0247516 0.0087319 0.0039614 0.0027452 0.0180736 0.0116118 
  13:39:29.10  2.391629 10 36.302 127.004 235.340 226.336 166.108 91.248 44.784 35.446 54.186 90.641 117.609 120.819 104.951 79.280 56.698 44.494 39.084 34.396 31.542 35.580 47.148 59.283 62.103 41.848 20.822 -0.323 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 42.699 0.7084513 0.1672923 0.0435484 0.0465854 0.0832224 0.1815279 0.3436467 0.3857302 0.2428969 0.1383125 0.1031036 0.1021432 0.1185963 0.1522111 0.1991547 0.2243421 0.2113619 0.2108808 0.2038288 0.1340592 0.0602867 0.0233917 0.0098367 0.0067591 0.0251611 0.0168503 
  13:39:29.70  2.049999 10 24.892 161.063 359.977 334.701 238.395 114.473 39.764 26.255 52.662 109.350 148.742 148.258 116.767 74.632 46.322 38.758 44.726 52.883 54.771 51.682 47.977 44.708 40.219 30.723 23.209 -1.084 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 41.146 0.8125146 0.1171819 0.0157335 0.0178915 0.0403454 0.1339215 0.3689981 0.4607129 0.2365894 0.1045591 0.0680392 0.0701761 0.0975003 0.1615747 0.2484232 0.2578190 0.1864581 0.1349071 0.1107974 0.0896437 0.0614015 0.0337918 0.0163964 0.0132445 0.0367440 0.0295376 
  13:39:30.40  1.749788 10 31.056 132.736 260.807 244.910 172.845 85.148 35.853 29.595 54.642 97.794 122.273 114.406 85.046 55.583 42.415 46.894 61.743 72.551 68.420 53.129 39.025 33.376 35.039 37.185 35.503 -0.510 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 40.051 0.7473904 0.1481768 0.0320686 0.0355714 0.0713205 0.1848274 0.3893873 0.4080122 0.2235667 0.1156717 0.0876998 0.0984139 0.1401948 0.2133889 0.2643158 0.2097341 0.1290050 0.0901663 0.0833474 0.0877776 0.0788181 0.0488421 0.0240419 0.0186090 0.0372340 0.0197182 
  13:39:30.90  1.748354 10 46.310 91.788 129.904 124.965 97.715 64.820 43.060 38.922 50.568 70.197 83.249 81.514 68.785 55.429 50.257 55.591 67.172 74.973 69.893 53.660 38.457 32.717 35.205 36.683 32.487 -0.072 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 39.666 0.5831719 0.2341003 0.1059843 0.1124945 0.1542116 0.2282150 0.3187069 0.3226627 0.2331697 0.1686776 0.1444979 0.1460707 0.1671022 0.2037381 0.2193645 0.1752550 0.1180645 0.0875511 0.0814221 0.0863348 0.0794889 0.0501095 0.0245409 0.0194504 0.0396808 0.0145603 
  13:39:31.60  1.724143 10 20.781 99.247 203.297 183.340 120.542 59.671 31.246 32.236 55.002 84.120 95.792 86.382 68.388 55.644 54.147 62.360 73.177 76.426 66.063 47.257 32.351 26.990 28.068 28.099 26.061 -0.839 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 36.539 0.7765029 0.1430191 0.0333385 0.0410822 0.0927841 0.2325649 0.3962954 0.3335007 0.2040338 0.1292834 0.1095870 0.1233997 0.1610172 0.2017751 0.1960678 0.1436172 0.0980920 0.0785204 0.0788581 0.0863429 0.0773050 0.0482167 0.0286221 0.0277281 0.0404166 0.0386393 
  13:39:32.20  1.886016 10 13.143 169.392 356.306 268.343 155.798 55.025 21.055 30.102 70.581 110.662 118.279 100.498 77.456 64.950 66.794 78.309 88.677 85.736 64.268 35.562 19.144 16.406 18.904 19.685 21.217 -3.835 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 33.083 0.8773048 0.0863948 0.0077963 0.0151605 0.0559793 0.2262511 0.4994486 0.3367392 0.1581237 0.0859160 0.0790370 0.1024277 0.1457656 0.1761320 0.1530369 0.1030287 0.0683507 0.0565353 0.0653612 0.0868813 0.0868874 0.0669724 0.0574043 0.0465983 0.0318279 0.0800363 
  13:39:32.80  2.199775 10 11.396 160.253 311.075 215.767 110.373 35.400 18.819 39.500 87.923 122.025 127.213 115.375 101.966 96.647 101.051 111.189 119.189 115.521 94.750 61.721 33.214 20.182 16.244 12.181 11.276 -4.769 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 32.044 0.8804694 0.0841240 0.0089400 0.0213438 0.0899200 0.3168320 0.5004929 0.2698248 0.1231923 0.0788020 0.0795141 0.0972322 0.1179864 0.1235184 0.1063316 0.0794377 0.0577679 0.0467157 0.0469408 0.0577451 0.0643795 0.0486736 0.0445079 0.0580897 0.0422784 0.1020307 
  13:39:33.50  2.259014 10 11.675 98.820 185.313 124.642 53.782 20.485 22.938 54.667 103.718 141.034 158.988 164.659 168.592 173.707 175.556 170.874 161.430 147.208 125.641 97.981 69.378 47.401 34.523 15.495 4.833 -2.719 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 34.133 0.8466870 0.1054940 0.0237288 0.0571005 0.2095307 0.4722749 0.4060177 0.2152738 0.1026411 0.0706535 0.0657794 0.0681128 0.0692943 0.0669620 0.0632368 0.0595835 0.0554396 0.0512989 0.0491842 0.0498470 0.0493840 0.0379077 0.0178369 0.0154605 0.0532937 0.0955756 
  13:39:34.10  2.346493 10 15.101 61.026 93.088 54.876 25.364 19.832 35.718 69.122 105.952 134.884 153.160 169.644 194.725 229.201 261.026 275.590 271.527 252.005 212.851 157.311 96.161 46.599 22.799 10.885 5.550 -1.030 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 37.352 0.7641746 0.1635325 0.0829540 0.1786478 0.3844097 0.4257395 0.2886382 0.1663776 0.1060342 0.0855308 0.0794897 0.0737503 0.0621038 0.0479171 0.0367993 0.0300425 0.0259564 0.0233365 0.0225375 0.0245067 0.0303595 0.0342266 0.0236820 0.0355151 0.0640631 0.0621620 
  13:39:34.80  2.458081 10 18.355 64.957 81.572 36.187 15.937 22.735 55.568 104.289 146.977 167.590 166.914 164.835 176.397 202.701 231.167 245.863 244.711 230.437 197.657 147.629 90.195 43.714 22.027 11.634 6.717 -0.883 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 36.553 0.7381018 0.1714150 0.1132932 0.2736140 0.5056329 0.3894872 0.2006612 0.1004421 0.0714637 0.0698697 0.0803326 0.0884440 0.0816049 0.0640143 0.0479851 0.0379154 0.0317148 0.0275366 0.0257245 0.0274214 0.0339230 0.0382106 0.0274086 0.0414183 0.0708339 0.0440641 
  13:39:35.30  2.532285 10 19.091 80.220 80.764 22.749 12.166 43.338 125.151 202.261 255.177 256.356 210.631 157.665 124.564 118.601 134.054 155.653 171.665 181.458 179.348 156.094 114.668 69.680 38.937 14.952 4.981 -1.340 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 37.909 0.7483913 0.1492860 0.1369821 0.3953660 0.6094818 0.2285196 0.0708164 0.0368759 0.0316089 0.0383505 0.0611801 0.1039864 0.1468149 0.1465423 0.1092912 0.0749418 0.0535803 0.0398505 0.0314127 0.0280534 0.0286130 0.0278890 0.0169749 0.0125297 0.0649273 0.0355443 
  13:39:35.90  2.522592 10 18.162 101.487 72.863 12.464 16.977 95.094 248.292 368.955 439.075 412.614 317.667 203.866 110.702 66.711 64.822 89.749 127.051 167.266 198.265 196.847 158.648 98.602 42.207 9.214 2.798 -2.062 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 35.539 0.7639184 0.1268552 0.1461085 0.5865813 0.4863282 0.1160266 0.0230432 0.0128174 0.0116861 0.0151738 0.0269960 0.0619527 0.1513770 0.2625905 0.2324002 0.1306639 0.0680624 0.0377836 0.0232508 0.0171771 0.0155471 0.0157535 0.0109578 0.0082595 0.0456359 0.0315077 
  13:39:36.60  2.442458 10 17.266 101.191 67.729 11.271 20.807 115.160 281.590 412.163 488.427 462.134 363.138 237.731 123.048 60.474 46.635 62.647 95.030 128.813 151.743 152.692 131.604 98.945 65.631 18.027 2.625 -2.252 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 36.034 0.7684634 0.1282068 0.1517521 0.6312456 0.4070739 0.0945457 0.0198887 0.0114685 0.0103211 0.0128398 0.0212825 0.0466159 0.1234668 0.2662164 0.2992318 0.1828902 0.0953888 0.0545793 0.0359681 0.0270938 0.0219574 0.0163723 0.0088436 0.0018016 0.0425921 0.0334189 
  13:39:37.10  2.308256 10 15.705 88.079 62.200 12.825 21.519 107.499 271.394 411.067 487.268 463.387 373.494 249.116 123.703 51.102 32.769 45.432 75.866 106.513 125.974 129.677 118.938 98.576 72.919 18.719 1.965 -2.199 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 34.342 0.7698235 0.1342310 0.1555963 0.5879539 0.4057476 0.0977838 0.0212099 0.0114794 0.0101236 0.0122689 0.0191302 0.0401304 0.1130296 0.2796400 0.3607837 0.2259066 0.1155717 0.0654576 0.0432288 0.0310223 0.0221681 0.0138795 0.0066045 0.0009477 0.0318610 0.0392546 
  13:39:37.80  1.700696 10 16.425 77.148 61.044 16.001 20.325 87.787 235.180 373.461 452.093 439.089 357.672 230.589 93.415 28.693 24.552 60.865 127.315 179.813 209.398 214.981 191.766 142.974 82.587 13.925 1.197 -1.580 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 35.065 0.7519980 0.1465124 0.1557809 0.5080790 0.4452359 0.1172248 0.0261221 0.0129018 0.0107991 0.0124776 0.0187894 0.0425354 0.1486866 0.4096312 0.4048299 0.1535741 0.0496591 0.0245071 0.0161637 0.0117778 0.0090888 0.0071003 0.0052661 0.0003861 0.0224917 0.0348937 
  13:39:38.40  1.554625 10 18.508 62.605 58.720 22.674 20.956 60.611 157.056 260.656 317.965 308.705 246.051 146.333 55.388 22.369 31.064 76.533 138.433 182.172 203.872 202.905 175.916 126.803 67.886 12.634 1.793 -0.858 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 35.015 0.7112862 0.1766698 0.1589079 0.3958881 0.4631772 0.1675684 0.0475656 0.0225786 0.0184408 0.0214010 0.0335744 0.0802818 0.2317054 0.4611843 0.3097434 0.1112936 0.0411624 0.0232203 0.0163488 0.0124765 0.0100295 0.0082036 0.0056948 0.0008659 0.0284568 0.0297640 
