Line  1740
  13:39:04.80  2.335812 10 3.058 4.697 4.336 9.484 10.440 4.521 3.815 7.433 11.670 11.689 8.817 6.327 5.506 5.976 6.272 5.248 3.343 2.001 1.560 1.816 2.466 3.001 3.188 3.173 3.121 -3.031 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.095 0.7069629 0.4422485 0.4886162 0.2659387 0.2211843 0.4122718 0.4377515 0.2441073 0.1584248 0.1593297 0.2081742 0.2694350 0.2706523 0.1945357 0.1278989 0.0976516 0.0753646 0.0510947 0.0854615 0.0507463 0.0085315 0.0005842 0.0000917 0.0000432 0.0000073 0.2500105 
  13:39:05.40  2.439593 10 2.593 4.330 6.058 12.116 8.854 2.427 4.242 12.915 18.977 15.491 7.347 2.890 2.633 4.712 5.444 2.329 0.655 0.771 1.839 2.992 3.392 3.339 3.184 3.083 3.048 -3.081 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.058 0.7336665 0.4280557 0.3793284 0.2238262 0.2541334 0.6043552 0.3547088 0.1282327 0.0711401 0.1043542 0.2387450 0.4370909 0.3823924 0.1721198 0.0765083 0.0319340 0.1292137 0.1960882 0.0349897 0.0019550 0.0001588 0.0000635 0.0000289 0.0000054 0.0000003 0.3310021 
  13:39:06.00  2.565008 10 2.303 5.235 6.026 9.195 7.118 2.898 4.565 10.347 13.609 11.120 6.371 3.367 2.875 3.979 3.553 1.164 0.449 1.052 2.566 3.458 3.526 3.308 3.117 3.027 3.010 -3.254 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.025 0.7646337 0.3493851 0.3696999 0.2820657 0.2952973 0.5413672 0.3417039 0.1614348 0.1173049 0.1548603 0.2562106 0.3807806 0.3600480 0.1791738 0.0758610 0.0385568 0.3043503 0.1154537 0.0094451 0.0005947 0.0000893 0.0000407 0.0000162 0.0000027 0.0000001 0.3954774 
  13:39:06.70  2.318551 10 2.370 4.483 7.579 12.073 6.969 2.207 5.514 15.721 20.551 16.217 7.856 3.037 2.256 3.708 4.127 1.435 0.376 0.761 2.201 3.362 3.574 3.381 3.176 3.072 3.046 -2.780 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.061 0.7527020 0.4085235 0.3126014 0.2386482 0.3160676 0.6452448 0.2829503 0.0974561 0.0642092 0.1005838 0.2307549 0.4256955 0.4407415 0.2139448 0.0905279 0.0330534 0.2671205 0.1157762 0.0081402 0.0003068 0.0000615 0.0000311 0.0000102 0.0000013 0.0000001 0.3889450 
  13:39:07.30  2.387065 4 2.052 5.950 8.502 8.727 4.745 2.740 6.146 12.711 14.495 10.884 5.587 2.816 2.387 3.124 2.351 0.697 0.432 1.296 3.116 4.005 3.868 3.464 3.188 3.084 3.075 -2.283 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.100 0.8015969 0.2793103 0.2468757 0.3066992 0.4261722 0.5552496 0.2563508 0.1157679 0.1066493 0.1668283 0.2893184 0.3965946 0.3604277 0.1940405 0.0785033 0.0770254 0.3262967 0.0810309 0.0047984 0.0003453 0.0000690 0.0000342 0.0000134 0.0000022 0.0000001 0.4947913 
  13:39:07.80  2.664166 4 2.286 4.789 7.588 10.128 5.645 2.725 5.986 13.329 15.986 12.306 6.315 3.211 2.673 3.400 3.075 1.273 0.526 0.869 2.144 3.313 3.598 3.443 3.247 3.140 3.109 -2.104 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.122 0.7723339 0.3594755 0.2903882 0.2820368 0.3929061 0.5711689 0.2657841 0.1150414 0.0999610 0.1565731 0.2800860 0.3874020 0.3635516 0.2094871 0.1030204 0.0461180 0.2344338 0.1520085 0.0197255 0.0013154 0.0001402 0.0000537 0.0000245 0.0000049 0.0000003 0.4388317 
  13:39:08.40  2.458226 10 3.903 3.132 5.329 17.643 12.806 2.446 3.758 15.070 26.607 26.063 13.272 3.961 1.908 3.402 5.131 2.592 0.605 0.402 1.188 2.669 3.407 3.478 3.340 3.220 3.166 -2.357 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.169 0.6480432 0.6410353 0.4329688 0.1749146 0.2036158 0.6386408 0.4438679 0.1320597 0.0454073 0.0521521 0.1469272 0.3811177 0.5133150 0.2752018 0.1262658 0.0623444 0.0557839 0.1921394 0.0279364 0.0005403 0.0000847 0.0000367 0.0000099 0.0000011 0.0000001 0.2005119 
  13:39:09.10  2.662633 8 3.429 3.734 5.441 13.432 8.172 2.254 5.542 16.354 21.746 17.479 8.077 3.278 2.542 3.817 3.921 1.471 0.426 0.583 1.691 3.019 3.494 3.447 3.282 3.169 3.127 -2.415 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.135 0.6953429 0.5460249 0.4171449 0.2470234 0.3083404 0.6614030 0.2910941 0.1026250 0.0677604 0.1079183 0.2466764 0.4179826 0.4223002 0.2286979 0.1080276 0.0340003 0.2106495 0.1607460 0.0164283 0.0005570 0.0000853 0.0000399 0.0000128 0.0000017 0.0000001 0.2718192 
  13:39:09.60  2.975051 7 3.348 4.392 4.485 10.200 6.795 2.503 5.555 12.705 14.773 10.934 5.686 3.075 2.647 3.283 1.851 0.411 0.423 1.483 3.220 3.897 3.726 3.388 3.167 3.082 3.072 -2.903 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.092 0.7149309 0.4827384 0.4799532 0.2967727 0.3425406 0.6094275 0.2921690 0.1363594 0.1197175 0.1807311 0.2965603 0.3912719 0.3540228 0.1779404 0.0478967 0.1661731 0.3092575 0.0491486 0.0019530 0.0001700 0.0000544 0.0000269 0.0000082 0.0000010 0.0000001 0.2956146 
  13:39:10.30  2.670619 10 4.914 4.205 3.360 14.623 12.410 2.429 4.007 12.216 17.823 16.389 9.958 4.611 2.376 2.523 3.052 1.225 0.369 1.008 2.844 3.879 3.849 3.492 3.223 3.112 3.095 -3.257 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.118 0.6425702 0.5990959 0.6371364 0.2056232 0.2035184 0.6463979 0.4200199 0.1707561 0.0896146 0.1019235 0.1791156 0.3233586 0.4533545 0.3151700 0.1337619 0.0487113 0.3357401 0.1098266 0.0069257 0.0003746 0.0000632 0.0000295 0.0000120 0.0000021 0.0000001 0.1600926 
  13:39:10.90  2.305510 10 4.985 4.866 3.078 14.327 14.307 2.645 3.406 13.028 24.308 26.926 17.934 7.275 2.574 2.579 4.705 3.988 1.158 0.407 0.868 2.171 3.111 3.356 3.294 3.186 3.125 -3.039 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.119 0.6518063 0.5591916 0.6740296 0.1962384 0.1897259 0.6266017 0.5009424 0.1682783 0.0582027 0.0517501 0.0982951 0.2518989 0.4726728 0.3833687 0.1727658 0.0871659 0.0308532 0.1983138 0.0569790 0.0021029 0.0001117 0.0000468 0.0000148 0.0000020 0.0000001 0.1549510 
  13:39:11.50  2.455337 3 2.942 5.567 5.088 8.213 5.387 2.490 6.309 15.977 21.385 20.209 11.183 4.774 2.900 3.699 5.212 3.977 1.728 0.880 1.165 2.088 2.902 3.212 3.212 3.134 3.080 -2.254 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.070 0.7565279 0.3665457 0.4061858 0.3441546 0.4226607 0.5883081 0.2521446 0.1019711 0.0794545 0.1114153 0.2264002 0.3675292 0.3756090 0.2374663 0.1296691 0.0910154 0.0527929 0.1276602 0.0981093 0.0196235 0.0018823 0.0001656 0.0000709 0.0000247 0.0000026 0.3709871 
  13:39:12.10  1.609113 10 3.551 5.130 3.584 9.921 9.179 2.823 4.322 12.427 21.038 22.943 15.596 7.028 2.824 2.722 4.786 5.233 2.332 0.543 0.527 1.540 2.843 3.280 3.258 3.142 3.068 -2.973 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.057 0.7066482 0.4622741 0.5707890 0.2765350 0.2684659 0.5824995 0.3872268 0.1574261 0.0757459 0.0712310 0.1239613 0.2699253 0.4506395 0.3666001 0.1751536 0.0870664 0.0281015 0.1122729 0.1168014 0.0103071 0.0001919 0.0000612 0.0000213 0.0000032 0.0000001 0.2506640 
  13:39:12.70  1.400397 10 3.511 5.801 3.115 9.336 11.446 4.023 3.684 9.313 18.734 22.915 17.957 8.851 3.087 2.601 5.747 8.376 4.886 0.692 0.202 0.898 2.547 3.197 3.247 3.135 3.046 -3.714 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.025 0.7131869 0.4317470 0.6344546 0.2665795 0.2211849 0.4725652 0.4801200 0.2214975 0.0936406 0.0695488 0.1013059 0.2299508 0.4524131 0.4302446 0.1786796 0.0687906 0.0443861 0.0138532 0.0519678 0.0053353 0.0001158 0.0000195 0.0000027 0.0000001 0.0000000 0.2362036 
  13:39:13.30  1.663605 10 3.269 5.623 3.265 8.811 12.534 5.502 3.676 7.040 14.558 19.441 16.765 9.295 3.352 2.359 5.506 10.176 8.912 1.646 0.104 0.473 2.153 3.123 3.285 3.183 3.080 -3.661 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.047 0.7179811 0.4248481 0.6067908 0.2800966 0.2002961 0.3773513 0.4901349 0.2822878 0.1317595 0.0860031 0.1062173 0.2224913 0.4364451 0.4783998 0.1943827 0.0564279 0.0339559 0.0145542 0.0303220 0.0032229 0.0000581 0.0000022 0.0000001 0.0000000 0.0000000 0.2512194 
  13:39:13.90  1.538334 10 3.479 3.876 4.253 12.482 14.255 4.827 3.247 8.160 17.041 19.925 13.481 5.495 2.396 3.559 8.337 10.712 4.892 0.560 0.194 0.961 2.705 3.364 3.407 3.282 3.184 -2.963 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.162 0.6774415 0.5390116 0.5061688 0.2175662 0.1831700 0.4202915 0.5257218 0.2348582 0.0991907 0.0824611 0.1506636 0.3273339 0.5028449 0.3253900 0.1075952 0.0420510 0.0282992 0.0112906 0.0440886 0.0037258 0.0001090 0.0000154 0.0000019 0.0000001 0.0000000 0.2171613 
  13:39:14.50  2.039408 3 2.357 5.350 6.797 9.138 7.844 5.046 5.496 7.833 9.180 8.017 5.850 4.771 4.903 6.135 7.200 5.021 1.833 0.649 0.898 1.979 3.010 3.396 3.401 3.307 3.237 -2.086 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.222 0.7706232 0.3302314 0.3177599 0.3011782 0.3220793 0.3971466 0.3157524 0.2164150 0.2148992 0.2674531 0.3100172 0.3135637 0.2578104 0.1542446 0.0815085 0.0469507 0.0369961 0.1638791 0.1164682 0.0192966 0.0014397 0.0001390 0.0000656 0.0000213 0.0000022 0.4160777 
  13:39:15.10  2.347905 10 3.802 3.130 5.626 17.562 17.503 5.825 3.378 7.464 13.473 11.353 5.714 3.546 4.327 7.180 9.503 5.993 1.322 0.243 0.541 1.857 3.073 3.484 3.482 3.369 3.287 -2.954 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.270 0.6506521 0.6200055 0.4067059 0.1669334 0.1590270 0.3825230 0.5271258 0.2460209 0.1323079 0.1726948 0.3176994 0.4186959 0.3396124 0.1592637 0.0667026 0.0436896 0.0097168 0.1764067 0.0338302 0.0006403 0.0000785 0.0000203 0.0000037 0.0000003 0.0000001 0.1910629 
  13:39:15.70  2.379165 10 3.428 3.419 6.719 19.362 18.851 5.545 3.117 8.460 16.804 14.347 6.191 3.032 4.026 7.658 10.926 7.006 1.268 0.191 0.608 2.183 3.355 3.677 3.601 3.457 3.369 -3.073 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.358 0.6780098 0.5726498 0.3580062 0.1456339 0.1592904 0.4066217 0.5568253 0.2202801 0.0994800 0.1379963 0.3094167 0.4698403 0.3541481 0.1483430 0.0553966 0.0394493 0.0125203 0.1603122 0.0241993 0.0003114 0.0000495 0.0000126 0.0000023 0.0000002 0.0000000 0.2307318 
  13:39:16.30  2.180137 10 3.644 3.910 6.083 17.093 21.038 8.145 3.051 6.076 13.575 15.308 9.304 4.442 3.556 5.707 9.533 8.934 2.569 0.322 0.469 1.717 3.198 3.771 3.810 3.688 3.585 -2.694 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.554 0.6757513 0.5466800 0.4072392 0.1733835 0.1401954 0.3043859 0.5793811 0.2986137 0.1386994 0.1235628 0.2207564 0.3802461 0.4145418 0.2184150 0.0736111 0.0323188 0.0078500 0.1529370 0.0621250 0.0027180 0.0001063 0.0000346 0.0000089 0.0000011 0.0000001 0.2121082 
  13:39:16.90  2.166929 10 3.592 5.386 5.476 13.215 18.398 7.525 3.263 6.946 14.854 15.132 8.005 4.064 4.740 8.915 13.114 8.550 1.650 0.312 0.731 2.131 3.300 3.808 3.890 3.804 3.711 -2.953 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.674 0.7050788 0.4411077 0.4612872 0.2234088 0.1652484 0.3158545 0.5626225 0.2714587 0.1280189 0.1358453 0.2592321 0.4208162 0.3469071 0.1415030 0.0497657 0.0309288 0.0132688 0.2173542 0.0604989 0.0024505 0.0001095 0.0000378 0.0000124 0.0000021 0.0000001 0.2278775 
  13:39:17.50  2.146027 10 3.369 8.998 5.487 9.285 15.540 7.088 3.462 7.560 15.952 17.614 11.065 5.559 4.695 7.662 11.902 9.423 2.226 0.287 0.548 1.870 3.241 3.873 4.002 3.919 3.814 -3.841 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 3.765 0.7548414 0.2960228 0.4631679 0.3100235 0.2006997 0.3218889 0.5422822 0.2587228 0.1215439 0.1176957 0.2065189 0.3532411 0.3779170 0.1877629 0.0665282 0.0345909 0.0124654 0.1825160 0.0582076 0.0025916 0.0000987 0.0000324 0.0000095 0.0000015 0.0000001 0.2710230 
  13:39:18.10  1.835645 10 3.487 12.102 6.084 6.714 12.740 9.117 5.028 6.547 11.832 16.448 17.190 14.723 11.333 9.048 8.358 8.378 7.134 2.763 0.627 0.639 1.759 3.298 4.063 4.226 4.144 -3.910 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 4.000 0.7654158 0.2500975 0.4272509 0.4116457 0.2309477 0.2627740 0.4351188 0.3288935 0.1984533 0.1481338 0.1436246 0.1648745 0.2046367 0.2306724 0.1875921 0.1042702 0.0452826 0.0188246 0.0908522 0.0695304 0.0071300 0.0001646 0.0000484 0.0000154 0.0000022 0.2506858 
  13:39:18.70  1.875581 10 3.800 12.180 6.488 7.309 14.654 10.289 4.977 7.305 15.834 24.963 30.038 28.558 22.009 14.419 9.147 7.173 7.399 7.370 4.649 1.930 1.350 2.221 3.661 4.496 4.684 -3.834 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 4.444 0.7564997 0.2558244 0.4211837 0.3962709 0.2160948 0.2539855 0.4661712 0.3283194 0.1634547 0.0996123 0.0835351 0.0907435 0.1210175 0.1760581 0.2239980 0.1902575 0.1097745 0.0661104 0.0504242 0.0421420 0.0540100 0.0162196 0.0011136 0.0000646 0.0000413 0.2209375 
  13:39:19.40  2.008440 10 4.260 11.825 6.640 7.942 17.102 13.855 6.465 7.631 16.708 27.991 34.589 33.436 24.807 14.820 9.017 7.969 9.387 9.247 4.583 1.257 0.961 2.325 4.407 5.443 5.636 -3.396 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 5.226 0.7407270 0.2759377 0.4365334 0.3826339 0.1970998 0.2120014 0.4137279 0.3580056 0.1688245 0.0924402 0.0752009 0.0834613 0.1214743 0.1970823 0.2635812 0.2104136 0.1033151 0.0465907 0.0287772 0.0472342 0.0613472 0.0125393 0.0004957 0.0000416 0.0000288 0.1773071 
  13:39:19.90  2.374104 10 4.902 12.819 7.283 8.901 23.185 30.586 17.300 7.821 9.195 19.469 33.423 43.279 43.282 33.179 19.821 10.225 7.103 8.792 12.218 11.650 5.914 2.247 2.093 3.983 6.186 -3.195 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 6.302 0.7293172 0.2823619 0.4430379 0.3876842 0.1611811 0.1056438 0.2017627 0.4183742 0.3450223 0.1664606 0.0870301 0.0636154 0.0650488 0.0914138 0.1555036 0.2352906 0.2205376 0.1241127 0.0605172 0.0362679 0.0217992 0.0201418 0.0191126 0.0033603 0.0001256 0.1420011 
  13:39:20.50  1.871965 10 5.614 17.928 10.501 8.768 22.821 39.670 33.608 17.785 11.160 14.944 25.976 36.950 38.955 28.898 16.068 9.814 10.303 14.362 16.246 11.981 5.833 3.118 3.473 5.650 7.936 -2.844 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 7.975 0.7420012 0.2389521 0.3704408 0.4476170 0.1910227 0.0926346 0.1161127 0.2393755 0.3714638 0.2640173 0.1386020 0.0888565 0.0862744 0.1277337 0.2194853 0.2825451 0.1965975 0.0891299 0.0411324 0.0285589 0.0264871 0.0241026 0.0188102 0.0059050 0.0007471 0.1222677 
  13:39:21.20  1.770247 10 8.106 33.344 18.624 8.402 20.518 51.221 66.120 53.281 27.212 12.693 12.862 23.907 40.014 46.895 35.182 16.695 7.723 8.301 15.324 22.995 23.672 17.121 9.294 5.331 5.289 -2.073 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 10.238 0.7503262 0.1811390 0.2760256 0.5565225 0.2437279 0.0899500 0.0613063 0.0916159 0.2028057 0.3812544 0.3425270 0.1738616 0.0868860 0.0682191 0.1010968 0.2063137 0.3108761 0.2186858 0.0945521 0.0387896 0.0221911 0.0152378 0.0075879 0.0053206 0.0058497 0.0674165 
  13:39:21.80  1.903963 10 14.611 44.959 33.039 12.571 15.885 40.554 69.742 78.104 62.240 31.654 14.115 13.563 25.413 40.252 39.011 22.367 11.155 10.938 18.198 25.634 25.952 20.704 14.511 9.654 7.605 -0.579 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 13.058 0.7012470 0.1834470 0.2054100 0.4942169 0.3748410 0.1564386 0.0769884 0.0683969 0.1002232 0.2069803 0.3829659 0.3663623 0.1845893 0.0976193 0.1006917 0.1847520 0.3008613 0.2231978 0.0917975 0.0372495 0.0219826 0.0167516 0.0114868 0.0051133 0.0069476 0.0293961 
  13:39:22.30  1.870431 10 20.184 43.104 42.591 24.017 18.281 28.059 49.347 68.217 75.303 62.223 34.692 16.358 13.635 22.740 35.001 33.326 20.157 11.841 12.173 17.836 22.940 23.347 20.182 14.907 10.989 -0.141 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 15.544 0.6430221 0.2257105 0.1887739 0.3368787 0.4086185 0.2640853 0.1498682 0.1030724 0.0918755 0.1147048 0.2017065 0.3552194 0.3740457 0.2128667 0.1218975 0.1206359 0.1848543 0.2323369 0.1478753 0.0650039 0.0326525 0.0214313 0.0143181 0.0062240 0.0059800 0.0256747 
  13:39:22.90  1.969396 10 64.789 46.199 33.787 33.409 32.514 31.517 33.499 39.862 50.456 61.780 63.576 48.082 26.146 14.563 15.096 22.517 28.286 28.051 24.820 21.360 18.750 17.509 17.850 19.306 20.594 0.323 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 20.467 0.3624080 0.3580019 0.3243612 0.3012043 0.2916437 0.2925520 0.2579692 0.2269759 0.1877375 0.1399312 0.1167461 0.1464700 0.2594181 0.3751186 0.3291205 0.2208851 0.1458384 0.1146269 0.0911231 0.0581499 0.0310594 0.0256812 0.0251326 0.0142229 0.0074300 0.0256018 
  13:39:23.60  1.683103 10 51.439 59.912 56.800 46.387 33.440 28.586 34.798 49.599 65.519 76.943 76.342 56.208 29.919 15.899 15.525 23.679 31.786 32.618 27.595 19.926 11.593 5.881 4.826 10.785 30.889 0.192 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 24.890 0.4762895 0.2950022 0.2151917 0.2529612 0.3142732 0.3539151 0.2799267 0.1939236 0.1482564 0.1220829 0.1140937 0.1461434 0.2533056 0.3864765 0.3457948 0.2235302 0.1321964 0.0893021 0.0644924 0.0373176 0.0155360 0.0651253 0.0932095 0.0213423 0.0037689 0.0190418 
  13:39:24.30  1.505565 10 47.281 66.286 68.403 53.540 37.480 32.892 43.092 65.120 87.126 100.797 101.335 78.881 43.559 20.830 16.174 24.404 38.338 47.205 48.851 45.935 39.188 27.599 14.682 9.100 14.013 0.109 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 29.252 0.5179627 0.2707836 0.1841758 0.2357968 0.3096990 0.3478332 0.2632853 0.1635720 0.1175440 0.1006055 0.0987722 0.1262313 0.2159473 0.3633955 0.3892294 0.2587682 0.1477110 0.0925501 0.0648273 0.0441869 0.0258828 0.0117654 0.0173932 0.0395335 0.0208553 0.0175257 
  13:39:24.90  1.965113 10 27.067 63.583 85.919 66.067 44.685 38.523 50.636 77.424 104.008 117.476 112.840 84.897 46.618 23.428 18.700 24.460 30.766 30.439 27.181 26.318 28.887 32.619 34.528 32.202 27.549 -0.226 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 29.663 0.6504204 0.2181099 0.1232204 0.1770646 0.2796829 0.3260469 0.2377467 0.1422564 0.0987893 0.0862519 0.0910865 0.1236859 0.2091643 0.3360957 0.3522823 0.2493811 0.1852038 0.1614024 0.1386805 0.0939000 0.0466475 0.0199125 0.0110096 0.0104442 0.0138592 0.0242482 
  13:39:25.50  2.110458 10 14.498 119.458 235.558 164.297 83.548 40.705 38.230 67.096 111.737 142.547 145.574 109.977 54.533 22.322 17.104 24.161 30.071 29.336 27.370 27.323 29.200 31.753 33.441 32.061 27.902 -2.195 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 27.973 0.8380472 0.1055045 0.0189602 0.0409924 0.1400352 0.3449037 0.3426060 0.1720242 0.0889582 0.0635579 0.0618466 0.0887970 0.1839631 0.3545208 0.3700976 0.2482997 0.1879213 0.1651059 0.1330261 0.0851324 0.0426543 0.0190233 0.0109155 0.0103122 0.0133267 0.0663081 
  13:39:26.10  2.187061 10 15.880 139.919 283.585 202.595 104.020 46.313 37.953 67.497 121.335 163.142 174.698 137.977 66.741 23.323 16.822 27.620 34.449 27.312 21.492 23.384 30.460 36.228 36.195 30.378 24.637 -2.269 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 238.273 268.125 301.217 337.899 378.561 421.315 30.100 0.8427743 0.1015804 0.0150944 0.0311271 0.1114737 0.3169533 0.3780329 0.1844650 0.0837314 0.0539935 0.0493645 0.0702712 0.1628851 0.3609653 0.3949626 0.2234200 0.1636923 0.1878346 0.1843940 0.1077974 0.0438393 0.0176619 0.0103237 0.0100084 0.0131196 0.0586243 
