Line  57
 08:08:43.3     3.305334 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 17386.800 16035.373 9030.640 534.344 0.963 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 698.916 0.0063033 0.0100483 0.0105428 0.0110583 0.0114510 0.0116977 0.0117794 0.0116832 0.0114033 0.0109421 0.0103096 0.0095227 0.0088500 0.0088231 0.0091420 0.0099650 0.0110026 0.0132859 0.0504959 0.5442669 0.0026988 
 08:08:43.9     4.552215 5 787.465352
 08:08:43.9     2.224932 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18266.173 16686.579 10090.988 927.127 0.766 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 787.465 0.0063271 0.0104830 0.0112208 0.0118869 0.0124587 0.0129158 0.0132412 0.0134223 0.0134514 0.0133258 0.0130460 0.0126144 0.0120319 0.0112954 0.0106232 0.0109560 0.0123904 0.0149503 0.0757709 0.6838787 0.0012287 
 08:08:44.5     6.443842 5 586.403927
 08:08:44.5     2.995242 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 19216.914 15197.225 13713.445 8477.395 607.888 0.998 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 586.404 0.0060887 0.0098804 0.0104227 0.0109176 0.0112906 0.0115196 0.0115874 0.0114829 0.0112020 0.0107487 0.0102351 0.0100974 0.0105856 0.0111814 0.0120113 0.0139229 0.0165041 0.0199895 0.0540655 0.5622948 0.0026895 
 08:08:45.1     5.976698 5 646.012961
 08:08:45.1     2.065282 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 19918.488 16224.245 14660.625 9608.779 987.872 0.839 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 646.013 0.0065457 0.0108433 0.0116036 0.0122905 0.0128814 0.0133557 0.0136962 0.0138905 0.0139307 0.0138133 0.0135381 0.0131054 0.0125137 0.0118262 0.0116338 0.0131442 0.0155255 0.0186566 0.0767360 0.6578966 0.0015565 
 08:08:45.8     5.487871 5 701.056177
 08:08:45.8     2.106730 5 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 16624.103 14952.636 9337.271 992.016 0.765 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 701.056 0.0066976 0.0110780 0.0118292 0.0125012 0.0130716 0.0135212 0.0138347 0.0140024 0.0140200 0.0138881 0.0136109 0.0131933 0.0126377 0.0119401 0.0115334 0.0127271 0.0150090 0.0181825 0.0802864 0.7002957 0.0010935 
 08:08:46.4     6.092801 5 620.626404
